augustus_masked-NW_019168381.1-processed-gene-251.9-mRNA-1	3694.POPTR_0012s10280.1	7.7e-35	152.9					virNOG[6]	0JK1S@euNOG,118UC@NOG,1BWM4@strNOG,1E8VN@virNOG	NA|NA|NA		
augustus_masked-NW_019168381.1-processed-gene-251.4-mRNA-1	29760.VIT_17s0000g01180.t01	5.6e-49	199.5	OSI_15660	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0016592,GO:0031974,GO:0031981,GO:0032991,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043234,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0070013			virNOG[6]	0IYXN@euNOG,1292K@NOG,1BSZP@strNOG,1E4VF@virNOG	NA|NA|NA		
augustus_masked-NW_019168381.1-processed-gene-251.0-mRNA-1	3694.POPTR_0015s10860.1	7.5e-63	245.4	OSI_07354				virNOG[6]	0J1J3@euNOG,0YR7N@NOG,1BTNR@strNOG,1E5IP@virNOG	NA|NA|NA		
augustus_masked-NW_019168381.1-processed-gene-251.6-mRNA-1	29760.VIT_17s0000g01230.t01	5.8e-18	95.9		GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464			virNOG[6]	1BUNF@strNOG,1E6K9@virNOG,COG5068@NOG,KOG0014@euNOG	NA|NA|NA	K	SRF-type transcription factor (DNA-binding and dimerisation domain)
augustus_masked-NW_019168381.1-processed-gene-251.5-mRNA-1	4081.Solyc06g072070.1.1	2.8e-24	115.9					virNOG[6]	0J423@euNOG,0YZ0K@NOG,1BU5A@strNOG,1E6ZB@virNOG	NA|NA|NA	S	Protein of unknown function (DUF3339)
augustus_masked-NW_019168381.1-processed-gene-251.14-mRNA-1	29760.VIT_17s0000g01160.t01	2e-253	880.2					virNOG[6]	0IHZJ@euNOG,105J2@NOG,1BJK9@strNOG,1DXHW@virNOG	NA|NA|NA	S	Nodulin-like
augustus_masked-NW_019168381.1-processed-gene-251.17-mRNA-1	29760.VIT_17s0000g01200.t01	2.4e-211	740.3	OSI_04983	GO:0005575,GO:0016020			virNOG[6]	0IF96@euNOG,1BF58@strNOG,1DQW6@virNOG,COG0517@NOG	NA|NA|NA	S	CBS domain-containing protein
augustus_masked-NW_019168381.1-processed-gene-251.16-mRNA-1	3694.POPTR_0012s10110.1	1.6e-270	936.8			K01114		virNOG[6]	0IGI7@euNOG,1BC4R@strNOG,1DQ3A@virNOG,COG3511@NOG	NA|NA|NA	I	phospholipase
augustus_masked-NW_019168381.1-processed-gene-251.20-mRNA-1	3694.POPTR_0015s11080.1	7.7e-124	449.5					virNOG[6]	0IHZK@euNOG,1142E@NOG,1BJNY@strNOG,1DXKG@virNOG	NA|NA|NA	S	F-box LRR-repeat protein
augustus_masked-NW_019168381.1-processed-gene-251.21-mRNA-1	3694.POPTR_0012s10260.1	6.8e-44	183.7		GO:0000003,GO:0001071,GO:0003006,GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0007275,GO:0008150,GO:0009791,GO:0009889,GO:0009908,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0022414,GO:0031323,GO:0031326,GO:0032501,GO:0032502,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0044699,GO:0044707,GO:0044767,GO:0048367,GO:0048437,GO:0048438,GO:0048443,GO:0048466,GO:0048513,GO:0048569,GO:0048608,GO:0048653,GO:0048731,GO:0048827,GO:0048856,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0061458,GO:0065007,GO:0080090,GO:2000112,GO:2001141			virNOG[6]	0IHUF@euNOG,0YD0Z@NOG,1BIB4@strNOG,1DW84@virNOG	NA|NA|NA	K	Squamosa promoter-binding-like protein
augustus_masked-NW_019168381.1-processed-gene-251.11-mRNA-1	3694.POPTR_0015s10890.1	1.7e-97	361.3					virNOG[6]	0IY0W@euNOG,0YBH8@NOG,1BRCG@strNOG,1E36M@virNOG	NA|NA|NA	S	Pfam:DUF579
augustus_masked-NW_019168381.1-processed-gene-251.2-mRNA-1	29760.VIT_17s0000g01370.t01	4.1e-81	306.6			K01493		virNOG[6]	1BEW4@strNOG,1DSTT@virNOG,COG2131@NOG,KOG3127@euNOG	NA|NA|NA	F	Deoxycytidylate deaminase
augustus_masked-NW_019168381.1-processed-gene-251.13-mRNA-1	3694.POPTR_0012s10050.1	2e-93	347.4	OSHAP5C	GO:0001071,GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005667,GO:0006355,GO:0007154,GO:0007165,GO:0008150,GO:0009719,GO:0009725,GO:0009737,GO:0009738,GO:0009755,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010033,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0016602,GO:0019219,GO:0019222,GO:0023052,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031974,GO:0031981,GO:0032870,GO:0032991,GO:0033993,GO:0042221,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043234,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0044699,GO:0044700,GO:0044763,GO:0045893,GO:0045935,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0051716,GO:0060255,GO:0065007,GO:0070013,GO:0070887,GO:0071215,GO:0071310,GO:0071396,GO:0071495,GO:0080090,GO:0097305,GO:0097306,GO:1901700,GO:1901701,GO:2000112,GO:2001141	K08066		virNOG[6]	1BHZS@strNOG,1DVW7@virNOG,COG5208@NOG,KOG1657@euNOG	NA|NA|NA	K	Nuclear transcription factor Y subunit
augustus_masked-NW_019168381.1-processed-gene-251.23-mRNA-1	3694.POPTR_0012s10310.1	9.6e-53	212.2					virNOG[6]	0J1NJ@euNOG,0YR1T@NOG,1BU3P@strNOG,1E6PK@virNOG	NA|NA|NA		
augustus_masked-NW_019168381.1-processed-gene-251.15-mRNA-1	3694.POPTR_0015s10960.1	9.8e-87	325.1		GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009534,GO:0009536,GO:0009543,GO:0009579,GO:0031976,GO:0031977,GO:0031978,GO:0031984,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464			virNOG[6]	0IKAC@euNOG,11XR7@NOG,1BNM5@strNOG,1E0EU@virNOG	NA|NA|NA	S	thylakoid lumenal 17.9 kDa protein
augustus_masked-NW_019168381.1-processed-gene-251.22-mRNA-1	29760.VIT_17s0000g01280.t01	4.3e-43	179.5	WRKY75	GO:0001071,GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0006950,GO:0007275,GO:0008150,GO:0009791,GO:0009889,GO:0009987,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0022622,GO:0031323,GO:0031326,GO:0032101,GO:0032104,GO:0032107,GO:0032501,GO:0032502,GO:0033554,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043620,GO:0044424,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0044767,GO:0048364,GO:0048513,GO:0048527,GO:0048528,GO:0048569,GO:0048583,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0051716,GO:0060255,GO:0065007,GO:0080090,GO:2000112,GO:2001141			virNOG[6]	0IZ9T@euNOG,0YM5M@NOG,1BRZ0@strNOG,1E3VG@virNOG	NA|NA|NA	K	WRKY transcription factor
augustus_masked-NW_019168381.1-processed-gene-251.19-mRNA-1	29760.VIT_14s0068g01790.t01	5.6e-10	68.9					virNOG[6]	0J6SJ@euNOG,115NF@NOG,1BWEV@strNOG,1E8KW@virNOG	NA|NA|NA		
augustus_masked-NW_019168381.1-processed-gene-251.12-mRNA-1	4577.AC208023.3_FGP001	1.4e-28	130.2		GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0005886,GO:0012505,GO:0016020,GO:0031090,GO:0042175,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0071944	K07342		virNOG[6]	0U4XM@lilNOG,11WJ7@NOG,162F3@poaNOG,1BTY9@strNOG,1E5UX@virNOG,KOG3498@euNOG	NA|NA|NA	O	SecE/Sec61-gamma subunits of protein translocation complex
augustus_masked-NW_019168381.1-processed-gene-252.10-mRNA-1	29760.VIT_17s0000g00910.t01	7.8e-281	971.8		GO:0005575,GO:0016020			virNOG[6]	1033B@NOG,1BDQM@strNOG,1DVK7@virNOG,KOG1845@euNOG	NA|NA|NA	D	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
augustus_masked-NW_019168381.1-processed-gene-252.8-mRNA-1	3694.POPTR_0015s11280.1	1.1e-136	492.3			K17046		virNOG[6]	0XTJA@NOG,1BD0Z@strNOG,1DQYF@virNOG,KOG2266@euNOG	NA|NA|NA	B	DEK C terminal domain
augustus_masked-NW_019168381.1-processed-gene-252.7-mRNA-1	29760.VIT_01s0026g02510.t01	2.5e-109	401.4		GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009507,GO:0009536,GO:0009987,GO:0010467,GO:0016070,GO:0031425,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:1901360			virNOG[6]	0Z7Z7@NOG,1BJMM@strNOG,1DXJ9@virNOG,KOG4197@euNOG	NA|NA|NA	S	Pentatricopeptide repeat-containing protein
augustus_masked-NW_019168381.1-processed-gene-252.12-mRNA-1	29760.VIT_17s0000g00900.t01	2.9e-234	816.2	GSA1	GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009526,GO:0009532,GO:0009536,GO:0009570,GO:0009941,GO:0031967,GO:0031975,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0048046	K01845		virNOG[6]	0IPFV@euNOG,1C6VG@strNOG,1EKSI@virNOG,COG0001@NOG	NA|NA|NA	H	Glutamate-1-semialdehyde 2,1-aminomutase
augustus_masked-NW_019168381.1-processed-gene-252.0-mRNA-1	3694.POPTR_0015s11160.1	3.9e-58	230.7		GO:0003674,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0006873,GO:0006875,GO:0008150,GO:0009987,GO:0016020,GO:0019725,GO:0030003,GO:0042592,GO:0043167,GO:0043169,GO:0044464,GO:0044699,GO:0044763,GO:0046872,GO:0046914,GO:0046916,GO:0048878,GO:0050801,GO:0055065,GO:0055076,GO:0055080,GO:0055082,GO:0065007,GO:0065008,GO:0071944			virNOG[6]	1BKKM@strNOG,1DYGD@virNOG,COG2608@NOG,KOG1603@euNOG	NA|NA|NA	P	heavy metal-associated domain containing protein, expressed
augustus_masked-NW_019168381.1-processed-gene-252.13-mRNA-1	3847.GLYMA06G17550.1	1.3e-94	351.7	OSI_07380				virNOG[6]	1BFYS@strNOG,1DTWB@virNOG,COG0564@NOG,KOG1919@euNOG	NA|NA|NA	A	RNA pseudourine synthase
augustus_masked-NW_019168381.1-processed-gene-252.4-mRNA-1	3694.POPTR_0016s04930.1	1.7e-83	314.7					virNOG[6]	1BCXZ@strNOG,1DQVS@virNOG,COG1028@NOG,KOG1205@euNOG	NA|NA|NA	Q	KR domain
augustus_masked-NW_019168381.1-processed-gene-252.9-mRNA-1	29760.VIT_17s0000g00950.t01	2.6e-74	283.9			K15400		virNOG[6]	0IFZF@euNOG,0XYY6@NOG,1BDSB@strNOG,1DRPD@virNOG	NA|NA|NA	S	Omega-hydroxypalmitate O-feruloyl
augustus_masked-NW_019168381.1-processed-gene-252.3-mRNA-1	4113.PGSC0003DMT400068094	8.2e-31	139.0					virNOG[6]	1BGK0@strNOG,1DUH1@virNOG,COG1028@NOG,KOG1205@euNOG	NA|NA|NA	Q	Dehydrogenase
augustus_masked-NW_019168381.1-processed-gene-252.11-mRNA-1	3847.GLYMA04G37500.2	4e-56	223.0		GO:0000003,GO:0001709,GO:0003006,GO:0007275,GO:0008150,GO:0009791,GO:0009908,GO:0009987,GO:0022414,GO:0030154,GO:0032501,GO:0032502,GO:0044699,GO:0044707,GO:0044763,GO:0044767,GO:0045165,GO:0048367,GO:0048437,GO:0048438,GO:0048443,GO:0048466,GO:0048513,GO:0048569,GO:0048608,GO:0048653,GO:0048731,GO:0048827,GO:0048856,GO:0048869,GO:0061458			virNOG[6]	0IYXC@euNOG,0YPRQ@NOG,1BTAQ@strNOG,1E56S@virNOG	NA|NA|NA		
augustus_masked-NW_019168381.1-processed-gene-252.1-mRNA-1	3694.POPTR_0015s11180.1	2.3e-48	197.2		GO:0005575,GO:0006950,GO:0006970,GO:0006972,GO:0008150,GO:0009266,GO:0009409,GO:0009414,GO:0009415,GO:0009628,GO:0009651,GO:0009719,GO:0009725,GO:0009737,GO:0010033,GO:0010035,GO:0016020,GO:0033993,GO:0042221,GO:0042538,GO:0050896,GO:0097305,GO:1901700	K17279		virNOG[6]	1BT6W@strNOG,1E52P@virNOG,COG5052@NOG,KOG1725@euNOG	NA|NA|NA	U	HVA22-like protein e
augustus_masked-NW_019168381.1-processed-gene-252.6-mRNA-1	3694.POPTR_0015s11200.1	4.8e-18	96.3					virNOG[6]	1BGK0@strNOG,1DUH1@virNOG,COG1028@NOG,KOG1205@euNOG	NA|NA|NA	Q	Dehydrogenase
augustus_masked-NW_019168381.1-processed-gene-252.2-mRNA-1	3694.POPTR_0015s11190.1	1e-14	85.1	OSI_02702				virNOG[6]	0J3S9@euNOG,11CMX@NOG,1BSIG@strNOG,1E4AX@virNOG	NA|NA|NA		
augustus_masked-NW_019168381.1-processed-gene-252.15-mRNA-1	29760.VIT_17s0000g00990.t01	8e-181	639.0	ATSWI3A	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006325,GO:0006338,GO:0006996,GO:0008150,GO:0009987,GO:0016043,GO:0016514,GO:0016568,GO:0032991,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0044699,GO:0044763,GO:0051276,GO:0070603,GO:0071840,GO:0090544	K11649		virNOG[6]	1BHC3@strNOG,1DV8C@virNOG,COG5259@NOG,KOG1279@euNOG	NA|NA|NA	B	SWI SNF complex subunit
augustus_masked-NW_019168381.1-processed-gene-252.14-mRNA-1	3694.POPTR_0015s11170.1	1.2e-133	481.5			K10781		virNOG[6]	0IG6Q@euNOG,1BGHJ@strNOG,1DUEY@virNOG,COG3884@NOG	NA|NA|NA	I	carrier protein thioesterase
augustus_masked-NW_019168381.1-processed-gene-252.16-mRNA-1	4555.Si007119m	1.2e-129	468.0	RPL7A	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005737,GO:0005773,GO:0005774,GO:0005829,GO:0005840,GO:0005911,GO:0009506,GO:0009507,GO:0009536,GO:0015934,GO:0016020,GO:0022625,GO:0022626,GO:0030054,GO:0030529,GO:0031090,GO:0031974,GO:0031981,GO:0032991,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044391,GO:0044422,GO:0044424,GO:0044428,GO:0044437,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0055044,GO:0070013	K02936		virNOG[6]	0TKTE@lilNOG,15UYF@poaNOG,1BGDR@strNOG,1DZR8@virNOG,COG1358@NOG,KOG3166@euNOG	NA|NA|NA	J	60S ribosomal protein
augustus_masked-NW_019168381.1-processed-gene-252.17-mRNA-1	3694.POPTR_0012s10450.1	1.8e-40	171.0			K14488		virNOG[6]	0J4MW@euNOG,0ZMPS@NOG,1BW44@strNOG,1E87R@virNOG	NA|NA|NA	S	Auxin responsive protein
augustus_masked-NW_019168381.1-processed-gene-252.18-mRNA-1	3847.GLYMA05G38330.2	1.3e-41	174.5		GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944			virNOG[6]	0IZI5@euNOG,11561@NOG,1BS6S@strNOG,1E41X@virNOG	NA|NA|NA	S	membrane-anchored ubiquitin-fold protein
augustus_masked-NW_019168381.1-processed-gene-253.5-mRNA-1	3694.POPTR_0012s10600.1	8.2e-176	622.5					virNOG[6]	115V6@NOG,1BHPH@strNOG,1DVK2@virNOG,KOG2306@euNOG	NA|NA|NA	S	Inherit from KOG: family with sequence similarity 214, member
augustus_masked-NW_019168381.1-processed-gene-253.1-mRNA-1	29760.VIT_17s0000g00800.t01	2.6e-160	570.5			K16675		virNOG[6]	1BE8K@strNOG,1DYB1@virNOG,COG5273@NOG,KOG1311@euNOG	NA|NA|NA	S	S-acyltransferase
augustus_masked-NW_019168381.1-processed-gene-253.4-mRNA-1	3847.GLYMA14G02380.3	1.8e-167	594.0		GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005737,GO:0005739,GO:0005759,GO:0005773,GO:0005774,GO:0006950,GO:0006952,GO:0008150,GO:0009607,GO:0009617,GO:0016020,GO:0031090,GO:0031974,GO:0031981,GO:0042742,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044422,GO:0044424,GO:0044428,GO:0044429,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0048046,GO:0050896,GO:0051704,GO:0051707,GO:0070013	K00162		virNOG[6]	1BD9Y@strNOG,1DR7C@virNOG,COG0022@NOG,KOG0524@euNOG	NA|NA|NA	C	pyruvate dehydrogenase E1 component subunit beta
augustus_masked-NW_019168381.1-processed-gene-253.3-mRNA-1	3694.POPTR_0012s10540.1	7.8e-13	79.7					virNOG[6]	0JI8T@euNOG,115CP@NOG,1BWBZ@strNOG,1E8HC@virNOG	NA|NA|NA		
augustus_masked-NW_019168381.1-processed-gene-253.2-mRNA-1	29760.VIT_01s0146g00280.t01	2.6e-69	267.3		GO:0001071,GO:0003674,GO:0003700,GO:0006355,GO:0006950,GO:0006970,GO:0007275,GO:0007568,GO:0008150,GO:0009628,GO:0009651,GO:0009719,GO:0009725,GO:0009737,GO:0009888,GO:0009889,GO:0009890,GO:0009892,GO:0010033,GO:0010087,GO:0010089,GO:0010150,GO:0010260,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0019219,GO:0019222,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032501,GO:0032502,GO:0033993,GO:0042221,GO:0044699,GO:0044707,GO:0044767,GO:0045892,GO:0045934,GO:0048366,GO:0048367,GO:0048513,GO:0048519,GO:0048523,GO:0048731,GO:0048827,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0080090,GO:0097305,GO:1901700,GO:2000112,GO:2000113,GO:2001141			virNOG[6]	0IK0N@euNOG,0YED8@NOG,1BC1R@strNOG,1DQ07@virNOG	NA|NA|NA	K	nac domain
augustus_masked-NW_019168381.1-processed-gene-253.8-mRNA-1	3694.POPTR_0101s00210.1	0.0	2267.7			K17592		virNOG[6]	0IEC8@euNOG,11N59@NOG,1BD70@strNOG,1DR4I@virNOG	NA|NA|NA		
augustus_masked-NW_019168381.1-processed-gene-253.9-mRNA-1	3694.POPTR_0015s11450.1	1.1e-249	867.8		GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0046777,GO:0071704,GO:0071944	K08819,K17592		virNOG[6]	0XPIR@NOG,1BEDN@strNOG,1DSBF@virNOG,KOG0600@euNOG	NA|NA|NA	T	serine threonine-protein kinase At1g54610-like
augustus_masked-NW_019168381.1-processed-gene-253.13-mRNA-1	3694.POPTR_0012s10620.1	9.3e-216	755.0					virNOG[6]	0XRTN@NOG,1BIFU@strNOG,1DWCR@virNOG,KOG0167@euNOG	NA|NA|NA	S	armadillo beta-catenin repeat family protein
augustus_masked-NW_019168381.1-processed-gene-253.14-mRNA-1	3847.GLYMA05G38440.2	3.6e-71	273.9					virNOG[6]	122EE@NOG,1BRC9@strNOG,1E3UI@virNOG,KOG4374@euNOG	NA|NA|NA	A	SAM
augustus_masked-NW_019168381.1-processed-gene-253.7-mRNA-1	29760.VIT_17s0000g00830.t01	3.4e-50	204.1		GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0008150,GO:0008515,GO:0008643,GO:0009987,GO:0015144,GO:0015154,GO:0015157,GO:0015766,GO:0015770,GO:0015772,GO:0016020,GO:0016021,GO:0022857,GO:0022891,GO:0022892,GO:0031224,GO:0031226,GO:0034219,GO:0044425,GO:0044459,GO:0044464,GO:0044699,GO:0044763,GO:0044765,GO:0051119,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:1901476	K15382		virNOG[6]	11M4R@NOG,1BBVR@strNOG,1DRRF@virNOG,KOG1623@euNOG	NA|NA|NA	U	bidirectional sugar transporter
augustus_masked-NW_019168381.1-processed-gene-253.0-mRNA-1	3694.POPTR_0015s11360.1	1e-85	322.0		GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0008150,GO:0008515,GO:0008643,GO:0009987,GO:0015144,GO:0015154,GO:0015157,GO:0015766,GO:0015770,GO:0015772,GO:0016020,GO:0016021,GO:0022857,GO:0022891,GO:0022892,GO:0031224,GO:0031226,GO:0034219,GO:0044425,GO:0044459,GO:0044464,GO:0044699,GO:0044763,GO:0044765,GO:0051119,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:1901476	K15382		virNOG[6]	11M4R@NOG,1BBVR@strNOG,1DRRF@virNOG,KOG1623@euNOG	NA|NA|NA	U	bidirectional sugar transporter
augustus_masked-NW_019168381.1-processed-gene-253.6-mRNA-1	3694.POPTR_0015s11380.1	7.8e-67	259.2	SWEET14	GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0008150,GO:0008515,GO:0008643,GO:0009987,GO:0015144,GO:0015154,GO:0015157,GO:0015766,GO:0015770,GO:0015772,GO:0016020,GO:0016021,GO:0022857,GO:0022891,GO:0022892,GO:0031224,GO:0031226,GO:0034219,GO:0044425,GO:0044459,GO:0044464,GO:0044699,GO:0044763,GO:0044765,GO:0051119,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:1901476	K15382		virNOG[6]	11M4R@NOG,1BBVR@strNOG,1DRRF@virNOG,KOG1623@euNOG	NA|NA|NA	U	bidirectional sugar transporter
augustus_masked-NW_019168381.1-processed-gene-253.11-mRNA-1	3694.POPTR_0012s10590.1	5.6e-80	302.8	UBC27		K04649		virNOG[6]	1BJ3Z@strNOG,1DX15@virNOG,COG5078@NOG,KOG0418@euNOG	NA|NA|NA	O	ubiquitin-conjugating enzyme
augustus_masked-NW_019168381.1-processed-gene-254.4-mRNA-1	29760.VIT_17s0000g00360.t01	0.0	1312.0		GO:0000188,GO:0000226,GO:0001932,GO:0001933,GO:0003674,GO:0003824,GO:0004721,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006469,GO:0006793,GO:0006796,GO:0006996,GO:0007010,GO:0007017,GO:0008138,GO:0008150,GO:0008152,GO:0009719,GO:0009725,GO:0009737,GO:0009892,GO:0009966,GO:0009968,GO:0009987,GO:0010033,GO:0010119,GO:0010468,GO:0010563,GO:0010605,GO:0010627,GO:0010646,GO:0010648,GO:0010741,GO:0016043,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0019220,GO:0019222,GO:0023051,GO:0023057,GO:0030865,GO:0031122,GO:0031323,GO:0031324,GO:0031399,GO:0031400,GO:0032268,GO:0032269,GO:0033549,GO:0033673,GO:0033993,GO:0042221,GO:0042325,GO:0042326,GO:0042578,GO:0043086,GO:0043405,GO:0043407,GO:0043408,GO:0043409,GO:0043549,GO:0043622,GO:0043933,GO:0044092,GO:0044237,GO:0044424,GO:0044464,GO:0044699,GO:0044763,GO:0045859,GO:0045936,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051174,GO:0051246,GO:0051248,GO:0051338,GO:0051348,GO:0060255,GO:0065007,GO:0065009,GO:0071822,GO:0071840,GO:0071900,GO:0071901,GO:0080090,GO:0097305,GO:1901700	K14165		virNOG[6]	1BEV4@strNOG,1E04E@virNOG,COG2453@NOG,KOG1716@euNOG	NA|NA|NA	V	Actin-fragmin kinase, catalytic
augustus_masked-NW_019168381.1-processed-gene-254.1-mRNA-1	3694.POPTR_0012s10680.1	5.8e-215	752.3					virNOG[6]	1BGT5@strNOG,1DUPX@virNOG,COG0617@NOG,KOG2159@euNOG	NA|NA|NA	J	Polynucleotide adenylyltransferase family protein
augustus_masked-NW_019168381.1-processed-gene-254.2-mRNA-1	3694.POPTR_0012s10720.1	2e-188	664.1		GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944			virNOG[6]	0IIJX@euNOG,0ZI6D@NOG,1BKHD@strNOG,1E0WZ@virNOG	NA|NA|NA		
augustus_masked-NW_019168381.1-processed-gene-254.3-mRNA-1	3694.POPTR_0012s10730.1	9.2e-225	784.6	OSI_36290		K16297		virNOG[6]	1BCG2@strNOG,1DQE4@virNOG,COG2939@NOG,KOG1282@euNOG	NA|NA|NA	O	serine carboxypeptidase-like
augustus_masked-NW_019168381.1-processed-gene-254.5-mRNA-1	59689.Al_scaffold_0001_1326	2.2e-10	69.7		GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464			virNOG[6]	0BXZW@braNOG,0IJE0@euNOG,11GT2@NOG,1BMW8@strNOG,1DZQG@virNOG	NA|NA|NA	K	Helix-loop-helix DNA-binding domain
